date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,uv_index,eu_aqi
2024-12-12 10:00:00+00:00,22.6,20.1,236.0,457.0,0.5,59.483337
2024-12-12 11:00:00+00:00,18.2,17.2,226.0,454.0,0.6,59.799995
2024-12-12 12:00:00+00:00,17.0,15.3,209.0,452.0,0.55,59.933327
2024-12-12 13:00:00+00:00,17.1,16.2,205.0,451.0,0.35,59.899994
2024-12-12 14:00:00+00:00,20.9,16.7,227.0,451.0,0.1,59.600006
2024-12-12 15:00:00+00:00,23.3,17.8,260.0,453.0,0.0,58.900017
2024-12-12 16:00:00+00:00,31.9,26.7,299.0,458.0,0.0,57.950012
2024-12-12 17:00:00+00:00,37.5,33.3,334.0,464.0,0.0,58.350014
2024-12-12 18:00:00+00:00,40.8,34.6,362.0,468.0,0.0,58.983337
2024-12-12 19:00:00+00:00,42.8,40.1,391.0,468.0,0.0,59.5
2024-12-12 20:00:00+00:00,44.6,40.4,387.0,465.0,0.0,60.13
2024-12-12 21:00:00+00:00,46.5,42.1,364.0,463.0,0.0,60.38
2024-12-12 22:00:00+00:00,41.3,39.3,345.0,462.0,0.0,60.69667
2024-12-12 23:00:00+00:00,34.8,32.6,314.0,462.0,0.0,60.946663
2024-12-13 00:00:00+00:00,32.4,29.2,294.0,462.0,0.0,61.073334
2024-12-13 01:00:00+00:00,32.1,28.4,287.0,463.0,0.0,61.29
2024-12-13 02:00:00+00:00,34.3,29.0,294.0,464.0,0.0,61.466667
2024-12-13 03:00:00+00:00,36.1,30.3,299.0,466.0,0.0,61.716667
2024-12-13 04:00:00+00:00,39.1,35.1,336.0,468.0,0.0,61.98667
2024-12-13 05:00:00+00:00,41.7,37.2,360.0,471.0,0.0,62.426666
2024-12-13 06:00:00+00:00,42.0,39.1,385.0,472.0,0.0,62.883335
2024-12-13 07:00:00+00:00,44.8,37.0,419.0,471.0,0.0,63.28
2024-12-13 08:00:00+00:00,42.5,37.4,399.0,468.0,0.1,63.59667
2024-12-13 09:00:00+00:00,41.5,36.5,346.0,465.0,0.25,63.93667
2024-12-13 10:00:00+00:00,41.7,34.1,322.0,463.0,0.35,64.386665
2024-12-13 11:00:00+00:00,36.2,30.4,310.0,460.0,0.4,64.85333
2024-12-13 12:00:00+00:00,33.6,28.6,295.0,458.0,0.3,65.293335
2024-12-13 13:00:00+00:00,33.8,29.0,297.0,456.0,0.2,65.736664
2024-12-13 14:00:00+00:00,33.6,27.8,308.0,454.0,0.05,66.16334
2024-12-13 15:00:00+00:00,34.2,28.9,316.0,454.0,0.0,66.53334
2024-12-13 16:00:00+00:00,39.3,31.5,319.0,456.0,0.0,66.903336
2024-12-13 17:00:00+00:00,50.4,45.8,368.0,460.0,0.0,67.06333
2024-12-13 18:00:00+00:00,51.2,46.9,391.0,462.0,0.0,67.48
2024-12-13 19:00:00+00:00,52.3,49.1,375.0,462.0,0.0,67.89
2024-12-13 20:00:00+00:00,51.1,48.7,376.0,461.0,0.0,68.189995
2024-12-13 21:00:00+00:00,51.0,47.2,363.0,461.0,0.0,68.46666
2024-12-13 22:00:00+00:00,47.9,45.4,349.0,463.0,0.0,68.636665
2024-12-13 23:00:00+00:00,42.6,37.1,325.0,466.0,0.0,68.840004
2024-12-14 00:00:00+00:00,36.2,32.8,291.0,468.0,0.0,68.990005
2024-12-14 01:00:00+00:00,32.8,28.6,280.0,467.0,0.0,69.11
2024-12-14 02:00:00+00:00,28.4,24.5,265.0,465.0,0.0,69.11666
2024-12-14 03:00:00+00:00,27.3,23.6,256.0,464.0,0.0,68.96667
2024-12-14 04:00:00+00:00,26.5,23.9,242.0,464.0,0.0,68.74333
2024-12-14 05:00:00+00:00,27.3,26.1,255.0,465.0,0.0,68.369995
2024-12-14 06:00:00+00:00,30.3,28.2,274.0,465.0,0.0,68.0
2024-12-14 07:00:00+00:00,30.0,27.9,280.0,464.0,0.05,67.63666
2024-12-14 08:00:00+00:00,28.3,26.3,282.0,463.0,0.3,67.333336
2024-12-14 09:00:00+00:00,27.2,26.1,286.0,462.0,0.55,66.96333
2024-12-14 10:00:00+00:00,25.9,24.1,267.0,460.0,0.65,66.61666
2024-12-14 11:00:00+00:00,22.9,22.2,264.0,458.0,0.7,66.28333
2024-12-14 12:00:00+00:00,21.4,20.8,262.0,457.0,0.75,66.009995
2024-12-14 13:00:00+00:00,21.6,20.9,284.0,457.0,0.4,65.75
2024-12-14 14:00:00+00:00,24.8,24.2,281.0,458.0,0.15,65.479996
2024-12-14 15:00:00+00:00,30.3,27.8,331.0,460.0,0.0,65.36
2024-12-14 16:00:00+00:00,36.0,32.9,356.0,465.0,0.0,65.32333
2024-12-14 17:00:00+00:00,41.4,39.1,379.0,471.0,0.0,65.369995
2024-12-14 18:00:00+00:00,47.9,44.7,382.0,474.0,0.0,65.14667
2024-12-14 19:00:00+00:00,49.0,45.8,389.0,473.0,0.0,65.07333
2024-12-14 20:00:00+00:00,44.5,41.3,379.0,469.0,0.0,64.96333
2024-12-14 21:00:00+00:00,36.4,33.4,354.0,466.0,0.0,64.71667
2024-12-14 22:00:00+00:00,29.9,26.6,317.0,464.0,0.0,64.25667
2024-12-14 23:00:00+00:00,24.5,22.8,265.0,461.0,0.0,63.629997
2024-12-15 00:00:00+00:00,19.4,16.0,219.0,459.0,0.0,63.153336
2024-12-15 01:00:00+00:00,16.5,13.8,194.0,456.0,0.0,62.59333
2024-12-15 02:00:00+00:00,14.5,13.4,186.0,452.0,0.0,62.1
2024-12-15 03:00:00+00:00,14.1,12.6,195.0,450.0,0.0,61.73
2024-12-15 04:00:00+00:00,15.1,13.9,203.0,450.0,0.0,61.36333
2024-12-15 05:00:00+00:00,17.2,15.5,211.0,452.0,0.0,61.03
2024-12-15 06:00:00+00:00,19.8,17.7,220.0,453.0,0.0,60.676666
2024-12-15 07:00:00+00:00,21.1,18.7,227.0,454.0,0.05,60.326668
2024-12-15 08:00:00+00:00,20.1,17.8,230.0,454.0,0.25,60.019997
2024-12-15 09:00:00+00:00,16.9,15.3,207.0,454.0,0.6,58.683327
2024-12-15 10:00:00+00:00,10.1,9.5,184.0,451.0,0.85,56.88333
2024-12-15 11:00:00+00:00,7.2,6.7,177.0,447.0,0.85,54.44999
2024-12-15 12:00:00+00:00,6.1,6.0,178.0,445.0,0.7,51.86666
2024-12-15 13:00:00+00:00,5.4,5.1,174.0,446.0,0.4,49.399994
2024-12-15 14:00:00+00:00,9.0,7.6,182.0,449.0,0.15,46.766663
2024-12-15 15:00:00+00:00,13.9,11.7,199.0,452.0,0.0,44.0
2024-12-15 16:00:00+00:00,18.5,16.9,233.0,455.0,0.0,41.316673
2024-12-15 17:00:00+00:00,22.5,21.1,237.0,458.0,0.0,39.325
2024-12-15 18:00:00+00:00,23.7,21.4,253.0,460.0,0.0,37.825005
2024-12-15 19:00:00+00:00,25.5,23.2,259.0,459.0,0.0,35.883335
2024-12-15 20:00:00+00:00,27.6,26.3,265.0,456.0,0.0,34.0
2024-12-15 21:00:00+00:00,22.6,21.6,253.0,453.0,0.0,32.750004
2024-12-15 22:00:00+00:00,18.8,17.3,214.0,451.0,0.0,31.766666
2024-12-15 23:00:00+00:00,12.8,10.8,190.0,450.0,0.0,30.991667
2024-12-16 00:00:00+00:00,8.7,8.1,168.0,449.0,0.0,29.991667
2024-12-16 01:00:00+00:00,5.8,5.3,163.0,448.0,0.0,29.333334
2024-12-16 02:00:00+00:00,5.5,4.6,162.0,446.0,0.0,28.624996
2024-12-16 03:00:00+00:00,5.4,4.3,161.0,446.0,0.0,27.891665
2024-12-16 04:00:00+00:00,5.5,4.8,162.0,447.0,0.0,27.199997
2024-12-16 05:00:00+00:00,6.8,6.0,167.0,449.0,0.0,26.44166
2024-12-16 06:00:00+00:00,8.1,7.1,178.0,450.0,0.0,25.649996
2024-12-16 07:00:00+00:00,9.9,8.0,193.0,450.0,0.05,24.766665
2024-12-16 08:00:00+00:00,9.2,8.1,187.0,450.0,0.2,23.875
2024-12-16 09:00:00+00:00,7.6,6.4,170.0,449.0,0.6,23.066671
2024-12-16 10:00:00+00:00,7.0,5.3,167.0,449.0,0.85,22.325003
2024-12-16 11:00:00+00:00,6.7,5.3,165.0,448.0,0.9,22.0
2024-12-16 12:00:00+00:00,8.1,6.5,168.0,448.0,0.8,21.858334
2024-12-16 13:00:00+00:00,10.4,7.4,174.0,447.0,0.45,21.900003
2024-12-16 14:00:00+00:00,10.9,8.0,185.0,446.0,0.15,22.091671
2024-12-16 15:00:00+00:00,9.3,8.1,180.0,446.0,0.0,22.125006
2024-12-16 16:00:00+00:00,12.8,10.4,189.0,449.0,0.0,21.825005
2024-12-16 17:00:00+00:00,19.8,17.5,200.0,453.0,0.0,21.283337
2024-12-16 18:00:00+00:00,24.2,21.6,221.0,456.0,0.0,20.983335
2024-12-16 19:00:00+00:00,25.6,23.0,240.0,457.0,0.0,21.000002
2024-12-16 20:00:00+00:00,25.4,23.1,246.0,457.0,0.0,20.983334
2024-12-16 21:00:00+00:00,23.0,21.9,250.0,457.0,0.0,20.71667
2024-12-16 22:00:00+00:00,21.6,20.6,259.0,457.0,0.0,20.741669
2024-12-16 23:00:00+00:00,19.7,17.8,207.0,457.0,0.0,21.01667
2024-12-17 00:00:00+00:00,16.2,14.5,185.0,456.0,0.0,21.6
2024-12-17 01:00:00+00:00,12.1,9.8,179.0,454.0,0.0,22.133333
2024-12-17 02:00:00+00:00,10.8,9.4,178.0,452.0,0.0,22.508333
2024-12-17 03:00:00+00:00,11.2,9.5,177.0,451.0,0.0,22.908333
2024-12-17 04:00:00+00:00,12.3,11.2,179.0,453.0,0.0,23.341667
2024-12-17 05:00:00+00:00,12.6,11.4,181.0,456.0,0.0,23.875004
2024-12-17 06:00:00+00:00,14.7,11.9,182.0,458.0,0.0,24.325005
2024-12-17 07:00:00+00:00,18.0,13.2,211.0,457.0,0.05,24.725
2024-12-17 08:00:00+00:00,17.8,14.1,214.0,453.0,0.3,25.158333
2024-12-17 09:00:00+00:00,19.0,15.9,212.0,451.0,0.55,25.658337
2024-12-17 10:00:00+00:00,18.6,17.6,216.0,450.0,0.9,26.45
2024-12-17 11:00:00+00:00,17.3,16.5,210.0,449.0,1.0,27.474998
2024-12-17 12:00:00+00:00,19.0,15.6,220.0,449.0,0.85,28.408335
2024-12-17 13:00:00+00:00,20.5,16.7,230.0,451.0,0.5,29.16667
2024-12-17 14:00:00+00:00,23.2,19.4,243.0,454.0,0.2,29.94167
2024-12-17 15:00:00+00:00,27.9,23.2,289.0,457.0,0.0,30.891665
2024-12-17 16:00:00+00:00,33.9,28.9,370.0,460.0,0.0,32.15
2024-12-17 17:00:00+00:00,41.1,36.0,440.0,462.0,0.0,33.69167
2024-12-17 18:00:00+00:00,47.3,43.6,473.0,464.0,0.0,35.233334
2024-12-17 19:00:00+00:00,54.8,50.9,483.0,466.0,0.0,37.066666
2024-12-17 20:00:00+00:00,59.3,55.6,453.0,467.0,0.0,39.391666
2024-12-17 21:00:00+00:00,60.1,56.7,427.0,468.0,0.0,44.200005
2024-12-17 22:00:00+00:00,55.9,53.8,404.0,469.0,0.0,50.0
2024-12-17 23:00:00+00:00,52.6,48.7,375.0,470.0,0.0,55.533333
2024-12-18 00:00:00+00:00,38.2,34.8,303.0,470.0,0.0,60.136665
2024-12-18 01:00:00+00:00,33.5,31.1,266.0,467.0,0.0,60.813335
2024-12-18 02:00:00+00:00,27.9,26.7,234.0,462.0,0.0,61.52333
2024-12-18 03:00:00+00:00,21.1,19.0,225.0,459.0,0.0,62.1
2024-12-18 04:00:00+00:00,19.3,17.6,227.0,459.0,0.0,62.416668
2024-12-18 05:00:00+00:00,20.2,17.9,238.0,461.0,0.0,62.629997
2024-12-18 06:00:00+00:00,24.8,21.6,258.0,463.0,0.0,62.846664
2024-12-18 07:00:00+00:00,28.9,24.9,286.0,465.0,0.05,63.169994
2024-12-18 08:00:00+00:00,30.3,25.8,286.0,467.0,0.25,63.559998
2024-12-18 09:00:00+00:00,29.3,24.7,308.0,468.0,0.6,63.95
2024-12-18 10:00:00+00:00,29.4,24.4,338.0,465.0,0.85,64.24333
2024-12-18 11:00:00+00:00,29.4,24.1,307.0,461.0,0.95,64.47
2024-12-18 12:00:00+00:00,29.7,24.3,294.0,458.0,0.7,64.723335
2024-12-18 13:00:00+00:00,30.5,25.0,296.0,459.0,0.45,65.013336
2024-12-18 14:00:00+00:00,31.0,25.6,303.0,463.0,0.15,65.29
2024-12-18 15:00:00+00:00,30.8,27.0,326.0,466.0,0.0,65.496666
2024-12-18 16:00:00+00:00,33.9,30.4,361.0,468.0,0.0,65.62333
2024-12-18 17:00:00+00:00,38.5,35.2,380.0,469.0,0.0,65.67333
2024-12-18 18:00:00+00:00,40.1,36.1,385.0,470.0,0.0,65.64667
2024-12-18 19:00:00+00:00,38.9,36.7,380.0,469.0,0.0,65.39667
2024-12-18 20:00:00+00:00,38.3,35.6,363.0,466.0,0.0,64.92333
2024-12-18 21:00:00+00:00,40.0,36.9,365.0,465.0,0.0,64.25666
2024-12-18 22:00:00+00:00,39.9,36.3,362.0,466.0,0.0,63.59667
2024-12-18 23:00:00+00:00,34.5,31.9,317.0,468.0,0.0,63.013336
2024-12-19 00:00:00+00:00,32.7,31.6,277.0,469.0,0.0,62.45333
2024-12-19 01:00:00+00:00,28.5,25.9,257.0,467.0,0.0,62.34667
2024-12-19 02:00:00+00:00,23.2,21.2,255.0,463.0,0.0,62.173332
2024-12-19 03:00:00+00:00,21.4,21.0,244.0,461.0,0.0,61.990005
2024-12-19 04:00:00+00:00,21.1,20.7,224.0,462.0,0.0,62.05667
2024-12-19 05:00:00+00:00,21.0,20.1,235.0,463.0,0.0,62.16
2024-12-19 06:00:00+00:00,22.5,19.8,238.0,464.0,0.0,62.233334
2024-12-19 07:00:00+00:00,24.1,20.0,254.0,462.0,0.05,62.173332
2024-12-19 08:00:00+00:00,24.6,21.1,236.0,460.0,0.2,62.01
2024-12-19 09:00:00+00:00,21.3,18.9,197.0,457.0,0.45,61.853333
2024-12-19 10:00:00+00:00,18.8,16.1,187.0,455.0,0.7,61.66
2024-12-19 11:00:00+00:00,15.6,13.2,169.0,453.0,0.75,61.38333
2024-12-19 12:00:00+00:00,15.0,11.0,168.0,452.0,0.6,61.019997
2024-12-19 13:00:00+00:00,13.0,10.1,168.0,451.0,0.25,60.576668
2024-12-19 14:00:00+00:00,13.1,7.5,186.0,450.0,0.1,60.079998
2024-12-19 15:00:00+00:00,10.0,7.3,207.0,450.0,0.0,57.38333
2024-12-19 16:00:00+00:00,11.2,8.2,201.0,452.0,0.0,54.1
2024-12-19 17:00:00+00:00,13.3,9.9,206.0,456.0,0.0,50.4
2024-12-19 18:00:00+00:00,16.3,13.4,216.0,459.0,0.0,46.183342
2024-12-19 19:00:00+00:00,15.4,12.6,234.0,460.0,0.0,42.4
2024-12-19 20:00:00+00:00,18.3,15.4,234.0,461.0,0.0,39.19167
2024-12-19 21:00:00+00:00,17.2,15.9,238.0,462.0,0.0,37.508335
2024-12-19 22:00:00+00:00,16.5,15.1,235.0,466.0,0.0,35.758335
2024-12-19 23:00:00+00:00,11.7,10.9,213.0,470.0,0.0,33.99167
2024-12-20 00:00:00+00:00,11.1,10.4,198.0,472.0,0.0,32.241665
2024-12-20 01:00:00+00:00,10.7,10.4,199.0,469.0,0.0,30.474998
2024-12-20 02:00:00+00:00,12.4,11.8,220.0,464.0,0.0,29.183332
2024-12-20 03:00:00+00:00,10.7,10.1,221.0,459.0,0.0,28.4
2024-12-20 04:00:00+00:00,9.1,8.5,199.0,455.0,0.0,27.491667
2024-12-20 05:00:00+00:00,4.5,4.1,186.0,451.0,0.0,26.474998
2024-12-20 06:00:00+00:00,4.9,4.4,173.0,448.0,0.0,25.141663
2024-12-20 07:00:00+00:00,3.8,3.3,166.0,446.0,0.0,23.85833
2024-12-20 08:00:00+00:00,3.0,2.5,165.0,445.0,0.1,23.199999
2024-12-20 09:00:00+00:00,3.0,1.9,160.0,444.0,0.25,22.8
2024-12-20 10:00:00+00:00,3.5,2.2,157.0,444.0,0.35,24.8
2024-12-20 11:00:00+00:00,3.8,2.4,155.0,444.0,0.35,24.8
2024-12-20 12:00:00+00:00,3.8,2.4,157.0,444.0,0.5,26.0
2024-12-20 13:00:00+00:00,4.5,2.7,157.0,444.0,0.2,26.0
2024-12-20 14:00:00+00:00,5.7,2.7,165.0,444.0,0.05,24.0
2024-12-20 15:00:00+00:00,6.1,3.1,174.0,444.0,0.0,23.199999
2024-12-20 16:00:00+00:00,6.8,4.2,179.0,444.0,0.0,22.8
2024-12-20 17:00:00+00:00,8.1,5.6,182.0,445.0,0.0,22.4
2024-12-20 18:00:00+00:00,8.4,6.2,184.0,445.0,0.0,22.4
2024-12-20 19:00:00+00:00,8.6,6.5,184.0,445.0,0.0,21.6
2024-12-20 20:00:00+00:00,8.8,6.9,185.0,444.0,0.0,21.199999
2024-12-20 21:00:00+00:00,8.9,7.0,188.0,444.0,0.0,21.6
2024-12-20 22:00:00+00:00,9.3,5.9,190.0,444.0,0.0,22.4
2024-12-20 23:00:00+00:00,9.9,7.1,188.0,445.0,0.0,22.0
2024-12-21 00:00:00+00:00,8.8,5.2,190.0,446.0,0.0,21.199999
2024-12-21 01:00:00+00:00,8.8,5.0,181.0,446.0,0.0,21.199999
2024-12-21 02:00:00+00:00,9.1,5.6,167.0,446.0,0.0,21.6
2024-12-21 03:00:00+00:00,8.9,6.2,166.0,447.0,0.0,22.4
2024-12-21 04:00:00+00:00,10.0,6.3,170.0,449.0,0.0,23.199999
2024-12-21 05:00:00+00:00,10.4,6.7,175.0,452.0,0.0,24.0
2024-12-21 06:00:00+00:00,11.6,8.0,172.0,453.0,0.0,24.400002
2024-12-21 07:00:00+00:00,12.1,9.6,174.0,451.0,0.05,22.8
2024-12-21 08:00:00+00:00,12.1,10.0,176.0,448.0,0.25,20.8
2024-12-21 09:00:00+00:00,10.3,7.5,167.0,446.0,0.6,21.6
2024-12-21 10:00:00+00:00,8.8,5.7,163.0,445.0,0.85,24.400002
2024-12-21 11:00:00+00:00,8.1,5.6,161.0,445.0,0.95,26.0
2024-12-21 12:00:00+00:00,7.5,5.6,160.0,445.0,0.8,26.399998
2024-12-21 13:00:00+00:00,8.5,6.4,163.0,446.0,0.45,26.0
2024-12-21 14:00:00+00:00,10.9,7.4,168.0,448.0,0.15,24.400002
2024-12-21 15:00:00+00:00,13.9,10.5,184.0,450.0,0.0,23.199999
2024-12-21 16:00:00+00:00,18.6,14.1,199.0,454.0,0.0,18.8
2024-12-21 17:00:00+00:00,21.0,18.5,218.0,458.0,0.0,21.199999
2024-12-21 18:00:00+00:00,24.4,19.9,235.0,461.0,0.0,22.4
2024-12-21 19:00:00+00:00,26.2,23.9,233.0,461.0,0.0,20.4
2024-12-21 20:00:00+00:00,25.6,23.2,235.0,459.0,0.0,21.199999
2024-12-21 21:00:00+00:00,23.7,21.2,227.0,458.0,0.0,23.600002
2024-12-21 22:00:00+00:00,21.3,18.4,215.0,458.0,0.0,24.8
2024-12-21 23:00:00+00:00,14.2,12.5,194.0,459.0,0.0,26.0
2024-12-22 00:00:00+00:00,11.5,9.8,179.0,459.0,0.0,26.0
2024-12-22 01:00:00+00:00,9.9,8.5,170.0,457.0,0.0,26.0
2024-12-22 02:00:00+00:00,8.8,7.7,169.0,454.0,0.0,26.0
2024-12-22 03:00:00+00:00,8.4,7.3,168.0,452.0,0.0,25.2
2024-12-22 04:00:00+00:00,9.8,9.2,170.0,453.0,0.0,24.8
2024-12-22 05:00:00+00:00,12.5,9.9,174.0,454.0,0.0,24.8
2024-12-22 06:00:00+00:00,11.5,10.6,174.0,456.0,0.0,25.599998
2024-12-22 07:00:00+00:00,11.5,10.8,175.0,457.0,0.05,25.2
2024-12-22 08:00:00+00:00,11.5,9.6,176.0,457.0,0.2,24.8
2024-12-22 09:00:00+00:00,11.4,9.1,170.0,457.0,0.35,25.599998
2024-12-22 10:00:00+00:00,8.7,7.4,175.0,455.0,0.5,26.399998
2024-12-22 11:00:00+00:00,8.2,6.5,168.0,451.0,0.5,27.6
2024-12-22 12:00:00+00:00,8.6,7.5,163.0,449.0,0.5,28.4
2024-12-22 13:00:00+00:00,10.9,9.4,167.0,450.0,0.35,27.6
2024-12-22 14:00:00+00:00,11.2,9.7,165.0,452.0,0.15,26.399998
2024-12-22 15:00:00+00:00,13.0,10.9,173.0,454.0,0.0,25.2
2024-12-22 16:00:00+00:00,13.9,12.2,181.0,456.0,0.0,25.2
2024-12-22 17:00:00+00:00,14.4,13.3,216.0,458.0,0.0,24.475004
2024-12-22 18:00:00+00:00,23.2,22.1,257.0,459.0,0.0,24.041668
2024-12-22 19:00:00+00:00,23.2,22.1,269.0,457.0,0.0,24.224998
2024-12-22 20:00:00+00:00,24.3,23.7,270.0,454.0,0.0,24.074997
2024-12-22 21:00:00+00:00,21.0,19.0,258.0,451.0,0.0,24.116667
2024-12-22 22:00:00+00:00,17.3,16.7,242.0,450.0,0.0,23.933334
2024-12-22 23:00:00+00:00,14.2,13.7,223.0,449.0,0.0,23.791666
2024-12-23 00:00:00+00:00,12.3,11.5,183.0,448.0,0.0,23.891668
2024-12-23 01:00:00+00:00,9.6,8.8,171.0,447.0,0.0,24.033335
2024-12-23 02:00:00+00:00,9.6,8.9,197.0,447.0,0.0,26.0
2024-12-23 03:00:00+00:00,7.0,5.8,181.0,446.0,0.0,27.2
2024-12-23 04:00:00+00:00,5.5,4.5,167.0,446.0,0.0,26.399998
2024-12-23 05:00:00+00:00,6.2,5.1,163.0,445.0,0.0,26.0
2024-12-23 06:00:00+00:00,6.4,5.2,162.0,445.0,0.0,24.400002
2024-12-23 07:00:00+00:00,6.8,4.9,159.0,445.0,0.05,24.0
2024-12-23 08:00:00+00:00,6.7,4.7,156.0,444.0,0.15,25.599998
2024-12-23 09:00:00+00:00,5.9,3.7,154.0,444.0,0.35,26.0
2024-12-23 10:00:00+00:00,5.5,3.3,152.0,444.0,0.55,26.800001
2024-12-23 11:00:00+00:00,5.4,3.4,151.0,444.0,0.55,28.0
2024-12-23 12:00:00+00:00,5.3,3.3,150.0,444.0,0.55,28.800001
2024-12-23 13:00:00+00:00,6.2,3.5,149.0,444.0,0.25,28.0
2024-12-23 14:00:00+00:00,6.6,4.0,157.0,444.0,0.1,26.800001
2024-12-23 15:00:00+00:00,7.6,4.8,160.0,444.0,0.0,27.2
2024-12-23 16:00:00+00:00,7.5,5.3,169.0,444.0,0.0,26.399998
2024-12-23 17:00:00+00:00,8.6,6.4,177.0,443.0,0.0,26.0
2024-12-23 18:00:00+00:00,8.7,7.2,185.0,443.0,0.0,25.2
2024-12-23 19:00:00+00:00,8.6,7.1,189.0,443.0,0.0,25.2
2024-12-23 20:00:00+00:00,8.1,6.6,192.0,443.0,0.0,25.599998
2024-12-23 21:00:00+00:00,7.4,6.3,191.0,444.0,0.0,25.2
2024-12-23 22:00:00+00:00,6.1,5.7,183.0,445.0,0.0,24.0
2024-12-23 23:00:00+00:00,4.6,3.7,174.0,446.0,0.0,23.600002
2024-12-24 00:00:00+00:00,4.6,3.0,165.0,447.0,0.0,23.600002
2024-12-24 01:00:00+00:00,5.1,2.7,162.0,447.0,0.0,24.8
2024-12-24 02:00:00+00:00,5.2,2.8,163.0,446.0,0.0,26.0
2024-12-24 03:00:00+00:00,5.5,2.9,161.0,445.0,0.0,26.0
2024-12-24 04:00:00+00:00,5.3,2.8,162.0,445.0,0.0,25.599998
2024-12-24 05:00:00+00:00,5.5,2.9,165.0,445.0,0.0,25.2
2024-12-24 06:00:00+00:00,5.0,2.9,166.0,445.0,0.0,24.0
2024-12-24 07:00:00+00:00,4.9,2.8,166.0,445.0,0.05,22.4
2024-12-24 08:00:00+00:00,4.7,2.5,166.0,445.0,0.2,22.4
2024-12-24 09:00:00+00:00,4.4,2.5,165.0,445.0,0.4,24.0
2024-12-24 10:00:00+00:00,5.4,2.6,161.0,445.0,0.55,24.400002
2024-12-24 11:00:00+00:00,4.7,2.6,157.0,444.0,0.55,25.599998
2024-12-24 12:00:00+00:00,4.3,2.3,158.0,444.0,0.4,26.399998
2024-12-24 13:00:00+00:00,4.3,2.5,160.0,444.0,0.3,26.0
2024-12-24 14:00:00+00:00,4.2,3.0,164.0,445.0,0.1,25.599998
2024-12-24 15:00:00+00:00,4.1,3.1,169.0,445.0,0.0,24.8
2024-12-24 16:00:00+00:00,4.7,4.3,173.0,445.0,0.0,24.0
2024-12-24 17:00:00+00:00,5.5,5.1,177.0,445.0,0.0,23.199999
2024-12-24 18:00:00+00:00,5.8,5.3,179.0,445.0,0.0,22.8
2024-12-24 19:00:00+00:00,5.7,5.1,179.0,445.0,0.0,23.199999
2024-12-24 20:00:00+00:00,5.3,4.1,173.0,445.0,0.0,23.199999
2024-12-24 21:00:00+00:00,5.2,4.0,172.0,445.0,0.0,22.8
2024-12-24 22:00:00+00:00,4.5,3.9,174.0,445.0,0.0,22.4
2024-12-24 23:00:00+00:00,4.3,3.5,172.0,445.0,0.0,22.0
2024-12-25 00:00:00+00:00,4.5,3.2,170.0,445.0,0.0,23.600002
2024-12-25 01:00:00+00:00,4.5,3.1,175.0,445.0,0.0,24.400002
2024-12-25 02:00:00+00:00,4.5,3.7,179.0,446.0,0.0,24.400002
2024-12-25 03:00:00+00:00,4.8,3.8,177.0,446.0,0.0,24.0
2024-12-25 04:00:00+00:00,5.7,4.2,176.0,446.0,0.0,22.8
2024-12-25 05:00:00+00:00,6.4,4.8,177.0,447.0,0.0,21.6
2024-12-25 06:00:00+00:00,6.8,5.4,180.0,447.0,0.0,20.8
2024-12-25 07:00:00+00:00,7.2,5.7,186.0,446.0,0.05,19.199999
2024-12-25 08:00:00+00:00,7.6,5.8,186.0,446.0,0.25,21.199999
2024-12-25 09:00:00+00:00,7.6,5.2,180.0,445.0,0.55,22.8
2024-12-25 10:00:00+00:00,7.2,4.7,175.0,445.0,0.75,23.600002
2024-12-25 11:00:00+00:00,6.8,4.2,173.0,445.0,0.8,24.8
2024-12-25 12:00:00+00:00,6.5,4.0,172.0,445.0,0.75,26.0
2024-12-25 13:00:00+00:00,6.5,4.3,174.0,445.0,0.45,26.0
2024-12-25 14:00:00+00:00,7.6,5.3,177.0,445.0,0.15,25.2
2024-12-25 15:00:00+00:00,9.8,7.5,188.0,446.0,0.0,24.400002
2024-12-25 16:00:00+00:00,12.5,9.9,214.0,448.0,0.0,19.6
2024-12-25 17:00:00+00:00,17.4,14.1,247.0,452.0,0.0,20.4
2024-12-25 18:00:00+00:00,21.4,18.5,278.0,454.0,0.0,20.0
2024-12-25 19:00:00+00:00,24.3,21.3,293.0,454.0,0.0,19.199999
2024-12-25 20:00:00+00:00,22.9,20.7,292.0,454.0,0.0,19.199999
2024-12-25 21:00:00+00:00,21.6,18.7,279.0,453.0,0.0,19.199999
2024-12-25 22:00:00+00:00,20.2,15.9,257.0,452.0,0.0,19.6
2024-12-25 23:00:00+00:00,14.5,12.9,222.0,452.0,0.0,20.4
2024-12-26 00:00:00+00:00,15.1,13.2,211.0,451.0,0.0,19.6
2024-12-26 01:00:00+00:00,13.9,12.7,210.0,451.0,0.0,20.4
2024-12-26 02:00:00+00:00,14.6,12.1,213.0,450.0,0.0,20.8
2024-12-26 03:00:00+00:00,15.6,13.6,219.0,450.0,0.0,21.199999
2024-12-26 04:00:00+00:00,16.8,15.2,227.0,450.0,0.0,20.8
2024-12-26 05:00:00+00:00,18.8,16.4,231.0,450.0,0.0,21.30833
2024-12-26 06:00:00+00:00,20.0,17.3,256.0,450.0,0.0,22.275
2024-12-26 07:00:00+00:00,24.2,18.4,271.0,450.0,0.05,23.266663
2024-12-26 08:00:00+00:00,21.8,17.0,264.0,449.0,0.25,24.324997
