date,pm10,pm2_5,carbon_monoxide,carbon_dioxide,uv_index,eu_aqi,temperature_2m,relative_humidity_2m,rain,snowfall,is_day
2024-11-25 15:00:00+00:00,13.8,10.8,163.0,445.0,0.0,26.399998,8.012,75.33095,0.0,0.0,1.0
2024-11-25 16:00:00+00:00,15.5,11.4,172.0,447.0,0.0,24.400002,6.862,79.78312,0.0,0.0,0.0
2024-11-25 17:00:00+00:00,15.7,12.5,178.0,449.0,0.0,24.0,6.4620004,80.57366,0.0,0.0,0.0
2024-11-25 18:00:00+00:00,15.7,14.3,180.0,450.0,0.0,24.8,6.3120003,80.268524,0.0,0.0,0.0
2024-11-25 19:00:00+00:00,16.6,14.4,178.0,450.0,0.0,26.399998,6.3120003,80.268524,0.0,0.0,0.0
2024-11-25 20:00:00+00:00,15.2,13.9,177.0,449.0,0.0,26.800001,6.3120003,81.410126,0.0,0.0,0.0
2024-11-25 21:00:00+00:00,14.0,11.5,173.0,449.0,0.0,27.2,6.262,82.85105,0.0,0.0,0.0
2024-11-25 22:00:00+00:00,13.6,9.1,161.0,449.0,0.0,28.0,6.4620004,83.460815,0.0,0.0,0.0
2024-11-25 23:00:00+00:00,12.7,7.4,151.0,450.0,0.0,28.4,6.5620003,84.65242,0.0,0.0,0.0
2024-11-26 00:00:00+00:00,12.5,7.7,152.0,450.0,0.0,27.6,6.7120004,84.078476,0.0,0.0,0.0
2024-11-26 01:00:00+00:00,12.6,7.8,151.0,449.0,0.0,28.4,5.3120003,86.01734,0.0,0.0,0.0
2024-11-26 02:00:00+00:00,11.8,8.5,149.0,447.0,0.0,28.0,4.9620004,86.28575,0.0,0.0,0.0
2024-11-26 03:00:00+00:00,11.3,8.7,149.0,446.0,0.0,27.2,4.862,86.27543,0.0,0.0,0.0
2024-11-26 04:00:00+00:00,11.8,8.9,150.0,446.0,0.0,26.800001,4.762,85.65492,0.0,0.0,0.0
2024-11-26 05:00:00+00:00,13.4,9.0,152.0,446.0,0.0,26.399998,3.5119998,88.953636,0.0,0.0,0.0
2024-11-26 06:00:00+00:00,15.6,9.8,161.0,447.0,0.0,23.199999,1.912,90.11049,0.0,0.0,0.0
2024-11-26 07:00:00+00:00,19.9,13.4,171.0,447.0,0.1,19.6,1.412,90.39918,0.0,0.0,1.0
2024-11-26 08:00:00+00:00,26.2,14.4,168.0,448.0,0.4,19.933332,3.312,87.67223,0.0,0.0,1.0
2024-11-26 09:00:00+00:00,27.1,15.1,161.0,448.0,0.75,20.4,5.8120003,82.21083,0.0,0.0,1.0
2024-11-26 10:00:00+00:00,25.1,15.7,165.0,447.0,0.9,22.8,7.512,77.66683,0.0,0.0,1.0
2024-11-26 11:00:00+00:00,24.9,15.9,166.0,446.0,0.85,23.199999,8.762,72.61027,0.0,0.0,1.0
2024-11-26 12:00:00+00:00,24.6,16.1,170.0,446.0,0.75,22.299997,9.561999,70.262764,0.0,0.0,1.0
2024-11-26 13:00:00+00:00,27.2,16.1,169.0,448.0,0.35,22.941666,10.512,69.72015,0.0,0.0,1.0
2024-11-26 14:00:00+00:00,29.7,16.7,181.0,451.0,0.1,23.533329,9.712,78.01031,0.0,0.0,1.0
2024-11-26 15:00:00+00:00,32.4,20.2,211.0,454.0,0.0,24.091667,6.762,86.7718,0.0,0.0,1.0
2024-11-26 16:00:00+00:00,34.9,24.8,252.0,458.0,0.0,24.875,5.2120004,90.99679,0.0,0.0,0.0
2024-11-26 17:00:00+00:00,36.9,30.3,291.0,461.0,0.0,25.991667,4.912,90.65604,0.0,0.0,0.0
2024-11-26 18:00:00+00:00,41.4,34.1,314.0,465.0,0.0,27.474998,3.8619998,90.902435,0.0,0.0,0.0
2024-11-26 19:00:00+00:00,44.0,35.2,328.0,468.0,0.0,29.125,2.862,92.14105,0.0,0.0,0.0
2024-11-26 20:00:00+00:00,44.1,34.3,339.0,471.0,0.0,30.858335,1.812,93.749695,0.0,0.0,0.0
2024-11-26 21:00:00+00:00,39.8,31.6,310.0,473.0,0.0,32.55833,2.0119998,93.42323,0.0,0.0,0.0
2024-11-26 22:00:00+00:00,34.5,29.2,276.0,473.0,0.0,34.233334,3.112,91.828094,0.0,0.0,0.0
2024-11-26 23:00:00+00:00,31.5,27.7,224.0,472.0,0.0,35.908337,3.912,90.262436,0.0,0.0,0.0
2024-11-27 00:00:00+00:00,32.7,29.4,237.0,471.0,0.0,37.600002,3.9620001,91.55683,0.1,0.0,0.0
2024-11-27 01:00:00+00:00,33.2,26.9,217.0,468.0,0.0,39.408337,4.412,96.555824,0.3,0.0,0.0
2024-11-27 02:00:00+00:00,31.9,25.9,206.0,464.0,0.0,42.000008,4.8120003,93.23818,0.2,0.0,0.0
2024-11-27 03:00:00+00:00,30.4,25.0,215.0,463.0,0.0,44.9,4.862,92.58766,0.2,0.0,0.0
2024-11-27 04:00:00+00:00,29.0,25.8,228.0,469.0,0.0,47.61667,4.262,96.551704,0.2,0.0,0.0
2024-11-27 05:00:00+00:00,30.2,28.2,248.0,479.0,0.0,50.433342,4.012,97.914024,0.7,0.0,0.0
2024-11-27 06:00:00+00:00,32.2,30.1,263.0,484.0,0.0,53.63334,3.9620001,98.60446,0.9,0.0,0.0
2024-11-27 07:00:00+00:00,31.9,29.6,282.0,480.0,0.0,57.016663,4.362,97.91986,1.0,0.0,1.0
2024-11-27 08:00:00+00:00,30.2,27.8,291.0,470.0,0.05,59.716652,5.3120003,96.91759,0.9,0.0,1.0
2024-11-27 09:00:00+00:00,27.7,25.6,282.0,462.0,0.15,60.389996,6.012,96.59923,0.9,0.0,1.0
2024-11-27 10:00:00+00:00,25.4,23.2,258.0,455.0,0.25,60.739998,6.762,96.95276,0.8,0.0,1.0
2024-11-27 11:00:00+00:00,23.3,21.0,244.0,449.0,0.35,60.989998,7.2120004,96.96354,0.6,0.0,1.0
2024-11-27 12:00:00+00:00,21.3,19.0,241.0,446.0,0.4,61.159996,7.5620003,96.31008,0.4,0.0,1.0
2024-11-27 13:00:00+00:00,21.1,18.4,254.0,450.0,0.3,61.256668,8.3619995,95.67932,0.2,0.0,1.0
2024-11-27 14:00:00+00:00,21.3,18.3,274.0,458.0,0.15,61.333336,8.3619995,94.06194,0.2,0.0,1.0
2024-11-27 15:00:00+00:00,21.5,18.5,292.0,465.0,0.0,61.386665,7.412,96.968315,0.4,0.0,1.0
2024-11-27 16:00:00+00:00,23.1,20.8,317.0,472.0,0.0,61.329998,6.862,97.96088,0.3,0.0,0.0
2024-11-27 17:00:00+00:00,26.1,24.4,351.0,479.0,0.0,61.196667,5.7120004,98.966354,0.1,0.0,0.0
2024-11-27 18:00:00+00:00,30.3,28.3,353.0,482.0,0.0,61.0,5.012,98.96054,0.0,0.0,0.0
2024-11-27 19:00:00+00:00,34.2,32.1,366.0,478.0,0.0,60.806664,4.112,99.64992,0.0,0.0,0.0
2024-11-27 20:00:00+00:00,28.7,26.2,352.0,470.0,0.0,60.703335,3.812,99.649055,0.0,0.0,0.0
2024-11-27 21:00:00+00:00,26.9,25.6,277.0,464.0,0.0,60.43333,3.5119998,99.297516,0.0,0.0,0.0
2024-11-27 22:00:00+00:00,19.0,17.9,251.0,462.0,0.0,60.23333,3.162,99.295525,0.0,0.0,0.0
2024-11-27 23:00:00+00:00,15.8,14.6,216.0,463.0,0.0,59.283325,3.062,98.245636,0.0,0.0,0.0
2024-11-28 00:00:00+00:00,14.5,13.6,179.0,463.0,0.0,57.1,2.812,97.893814,0.0,0.0,0.0
2024-11-28 01:00:00+00:00,12.5,10.8,172.0,463.0,0.0,54.466667,3.812,98.602776,0.0,0.0,0.0
2024-11-28 02:00:00+00:00,12.2,10.5,175.0,463.0,0.0,51.783325,3.462,98.25128,0.0,0.0,0.0
2024-11-28 03:00:00+00:00,11.8,10.1,189.0,463.0,0.0,49.216667,2.412,97.538704,0.0,0.0,0.0
2024-11-28 04:00:00+00:00,12.3,11.1,184.0,464.0,0.0,46.73333,1.9619999,96.834,0.0,0.0,0.0
2024-11-28 05:00:00+00:00,13.6,12.0,190.0,465.0,0.0,44.283333,1.7119999,99.28718,0.0,0.0,0.0
2024-11-28 06:00:00+00:00,14.0,12.0,193.0,465.0,0.0,41.583336,1.612,99.286606,0.0,0.0,0.0
2024-11-28 07:00:00+00:00,17.5,13.0,218.0,461.0,0.1,39.283337,1.912,98.58117,0.0,0.0,1.0
2024-11-28 08:00:00+00:00,17.9,14.2,217.0,455.0,0.3,37.9,3.312,98.24916,0.0,0.0,1.0
2024-11-28 09:00:00+00:00,17.2,13.9,199.0,451.0,0.4,36.76667,3.8619998,98.60334,0.0,0.0,1.0
2024-11-28 10:00:00+00:00,17.2,13.8,191.0,449.0,0.6,35.791668,5.662,94.923584,0.0,0.0,1.0
2024-11-28 11:00:00+00:00,13.6,11.8,183.0,448.0,0.7,35.008335,8.6119995,87.55275,0.0,0.0,1.0
2024-11-28 12:00:00+00:00,10.8,9.2,172.0,448.0,0.3,34.241665,9.712,83.5627,0.0,0.0,1.0
2024-11-28 13:00:00+00:00,11.6,8.5,184.0,449.0,0.25,33.425,8.012,88.40702,0.0,0.0,1.0
2024-11-28 14:00:00+00:00,13.8,10.9,204.0,450.0,0.1,32.600002,8.012,85.405235,0.0,0.0,1.0
2024-11-28 15:00:00+00:00,16.2,11.6,204.0,452.0,0.0,31.983335,6.8120003,88.3018,0.0,0.0,1.0
2024-11-28 16:00:00+00:00,18.4,16.1,250.0,455.0,0.0,31.408333,5.9620004,91.36703,0.1,0.0,0.0
2024-11-28 17:00:00+00:00,22.2,19.8,288.0,458.0,0.0,31.01667,5.762,93.61394,0.2,0.0,0.0
2024-11-28 18:00:00+00:00,25.4,22.9,315.0,461.0,0.0,30.633333,5.612,92.63072,0.0,0.0,0.0
2024-11-28 19:00:00+00:00,27.9,25.6,296.0,465.0,0.0,30.183334,5.862,90.40729,0.0,0.0,0.0
2024-11-28 20:00:00+00:00,28.0,25.7,335.0,470.0,0.0,29.641668,5.3120003,90.68473,0.0,0.0,0.0
2024-11-28 21:00:00+00:00,29.2,27.9,337.0,471.0,0.0,29.599998,3.162,95.16017,0.0,0.0,0.0
2024-11-28 22:00:00+00:00,26.8,24.7,315.0,467.0,0.0,29.791664,2.362,97.1904,0.0,0.0,0.0
2024-11-28 23:00:00+00:00,21.1,19.6,271.0,459.0,0.0,30.358335,1.362,96.47079,0.0,0.0,0.0
2024-11-29 00:00:00+00:00,17.1,15.6,239.0,453.0,0.0,30.775002,1.912,87.22287,0.0,0.0,0.0
2024-11-29 01:00:00+00:00,12.8,12.4,199.0,450.0,0.0,30.941668,0.062000006,97.49147,0.0,0.0,0.0
2024-11-29 02:00:00+00:00,12.3,11.2,174.0,449.0,0.0,31.075003,0.31199998,96.44079,0.0,0.0,0.0
2024-11-29 03:00:00+00:00,8.3,7.6,163.0,448.0,0.0,31.133337,-0.188,96.77856,0.0,0.0,0.0
2024-11-29 04:00:00+00:00,5.4,4.4,156.0,449.0,0.0,30.925003,-0.388,96.42058,0.0,0.0,0.0
2024-11-29 05:00:00+00:00,5.4,4.4,162.0,451.0,0.0,30.36667,-1.2379999,96.3958,0.0,0.0,0.0
2024-11-29 06:00:00+00:00,6.8,5.3,173.0,452.0,0.0,29.733335,-0.288,95.37287,0.0,0.0,0.0
2024-11-29 07:00:00+00:00,7.4,5.7,171.0,449.0,0.1,29.174997,0.71199995,92.00721,0.0,0.0,1.0
2024-11-29 08:00:00+00:00,7.2,5.3,169.0,445.0,0.4,28.566666,3.362,83.37741,0.0,0.0,1.0
2024-11-29 09:00:00+00:00,5.3,3.6,166.0,442.0,0.75,27.824997,6.412,73.46736,0.0,0.0,1.0
2024-11-29 10:00:00+00:00,3.5,2.6,162.0,441.0,1.0,26.966665,8.311999,54.874557,0.0,0.0,1.0
2024-11-29 11:00:00+00:00,2.9,2.1,163.0,441.0,1.05,26.033333,8.1119995,53.635727,0.0,0.0,1.0
2024-11-29 12:00:00+00:00,2.8,2.3,163.0,442.0,0.75,25.225,8.262,52.131832,0.0,0.0,1.0
2024-11-29 13:00:00+00:00,2.9,2.2,163.0,443.0,0.35,24.649998,8.412,57.963806,0.0,0.0,1.0
2024-11-29 14:00:00+00:00,2.9,2.4,166.0,444.0,0.15,24.125,7.9620004,57.848656,0.0,0.0,1.0
2024-11-29 15:00:00+00:00,3.7,3.0,176.0,445.0,0.0,23.416668,7.012,59.09264,0.0,0.0,1.0
2024-11-29 16:00:00+00:00,5.1,3.9,187.0,446.0,0.0,22.7,6.612,59.64079,0.0,0.0,0.0
2024-11-29 17:00:00+00:00,6.1,4.8,198.0,447.0,0.0,21.683334,6.162,61.517605,0.0,0.0,0.0
2024-11-29 18:00:00+00:00,7.4,5.3,211.0,448.0,0.0,20.433334,5.362,64.782486,0.0,0.0,0.0
2024-11-29 19:00:00+00:00,7.7,5.9,214.0,449.0,0.0,18.966667,5.0620003,68.600006,0.1,0.0,0.0
2024-11-29 20:00:00+00:00,7.1,6.4,213.0,449.0,0.0,17.325,4.7120004,69.78467,0.0,0.0,0.0
2024-11-29 21:00:00+00:00,7.4,6.8,209.0,449.0,0.0,17.6,4.5620003,70.51946,0.0,0.0,0.0
2024-11-29 22:00:00+00:00,6.2,5.5,197.0,449.0,0.0,17.6,4.762,69.28919,0.0,0.0,0.0
2024-11-29 23:00:00+00:00,5.4,4.7,184.0,448.0,0.0,18.4,4.762,69.03756,0.0,0.0,0.0
2024-11-30 00:00:00+00:00,5.2,4.5,185.0,448.0,0.0,18.0,4.8120003,69.29956,0.0,0.0,0.0
2024-11-30 01:00:00+00:00,4.8,4.4,186.0,448.0,0.0,18.4,3.612,85.83753,0.0,0.0,0.0
2024-11-30 02:00:00+00:00,5.6,4.7,187.0,448.0,0.0,18.0,3.312,85.49777,0.0,0.0,0.0
2024-11-30 03:00:00+00:00,5.9,5.2,190.0,448.0,0.0,17.6,3.212,82.46131,0.0,0.0,0.0
2024-11-30 04:00:00+00:00,6.6,5.6,193.0,448.0,0.0,16.8,3.2619998,80.11689,0.0,0.0,0.0
2024-11-30 05:00:00+00:00,7.1,6.1,198.0,449.0,0.0,16.4,3.8619998,75.422,0.0,0.0,0.0
2024-11-30 06:00:00+00:00,7.8,6.8,202.0,449.0,0.0,16.0,4.112,71.72447,0.0,0.0,0.0
2024-11-30 07:00:00+00:00,8.4,7.5,204.0,448.0,0.05,15.2,3.9620001,71.43421,0.0,0.0,1.0
2024-11-30 08:00:00+00:00,8.8,7.8,199.0,447.0,0.2,14.8,4.612,69.00624,0.0,0.0,1.0
2024-11-30 09:00:00+00:00,8.4,7.7,206.0,446.0,0.3,15.2,5.512,66.973495,0.0,0.0,1.0
2024-11-30 10:00:00+00:00,8.5,7.6,206.0,446.0,0.45,15.599999,6.162,65.913124,0.0,0.0,1.0
2024-11-30 11:00:00+00:00,8.8,7.7,211.0,446.0,0.5,16.4,6.512,63.878975,0.0,0.0,1.0
2024-11-30 12:00:00+00:00,8.7,7.6,211.0,446.0,0.75,18.0,6.5620003,63.200138,0.0,0.0,1.0
2024-11-30 13:00:00+00:00,9.3,8.3,213.0,446.0,0.45,18.0,7.4620004,58.991726,0.0,0.0,1.0
2024-11-30 14:00:00+00:00,9.1,8.3,214.0,447.0,0.15,17.6,6.9620004,61.71157,0.0,0.0,1.0
2024-11-30 15:00:00+00:00,10.6,9.9,218.0,448.0,0.0,16.0,4.612,72.344284,0.0,0.0,1.0
2024-11-30 16:00:00+00:00,13.6,12.5,227.0,450.0,0.0,15.2,2.962,81.24348,0.0,0.0,0.0
2024-11-30 17:00:00+00:00,18.0,16.1,250.0,453.0,0.0,13.466665,1.9619999,86.59753,0.0,0.0,0.0
2024-11-30 18:00:00+00:00,22.3,17.9,274.0,455.0,0.0,14.408333,0.612,88.37992,0.0,0.0,0.0
2024-11-30 19:00:00+00:00,23.6,19.4,285.0,456.0,0.0,15.458332,0.162,88.33933,0.0,0.0,0.0
2024-11-30 20:00:00+00:00,23.8,20.0,294.0,455.0,0.0,16.583332,0.462,87.07999,0.0,0.0,0.0
2024-11-30 21:00:00+00:00,22.7,20.6,283.0,455.0,0.0,17.716665,0.412,88.3619,0.0,0.0,0.0
2024-11-30 22:00:00+00:00,19.6,17.5,252.0,454.0,0.0,18.866667,0.612,85.82645,0.0,0.0,0.0
2024-11-30 23:00:00+00:00,16.5,15.1,235.0,453.0,0.0,19.866667,0.362,86.750824,0.0,0.0,0.0
2024-12-01 00:00:00+00:00,15.1,13.7,222.0,452.0,0.0,20.733334,0.11199999,88.659874,0.0,0.0,0.0
2024-12-01 01:00:00+00:00,13.1,12.3,218.0,451.0,0.0,21.5,0.912,89.70582,0.0,0.0,0.0
2024-12-01 02:00:00+00:00,12.3,11.3,211.0,451.0,0.0,22.158333,1.562,85.92865,0.0,0.0,0.0
2024-12-01 03:00:00+00:00,11.5,10.9,207.0,451.0,0.0,22.708336,1.5120001,85.92329,0.0,0.0,0.0
2024-12-01 04:00:00+00:00,12.1,11.6,207.0,452.0,0.0,23.18333,1.112,87.14432,0.0,0.0,0.0
2024-12-01 05:00:00+00:00,13.6,13.1,209.0,453.0,0.0,23.683334,0.512,89.67369,0.0,0.0,0.0
2024-12-01 06:00:00+00:00,14.4,13.0,211.0,454.0,0.0,24.266666,1.112,86.5103,0.0,0.0,0.0
2024-12-01 07:00:00+00:00,14.9,13.3,210.0,453.0,0.1,24.783335,0.512,89.67369,0.0,0.0,1.0
2024-12-01 08:00:00+00:00,15.2,13.5,213.0,451.0,0.25,25.266665,2.812,81.222755,0.0,0.0,1.0
2024-12-01 09:00:00+00:00,13.1,11.1,212.0,450.0,0.45,25.741669,5.0620003,73.48283,0.0,0.0,1.0
2024-12-01 10:00:00+00:00,11.2,10.6,226.0,449.0,0.65,26.025002,7.012,65.393,0.0,0.0,1.0
2024-12-01 11:00:00+00:00,10.1,9.3,214.0,448.0,0.75,26.275002,8.012,61.742027,0.0,0.0,1.0
2024-12-01 12:00:00+00:00,10.3,8.8,200.0,448.0,0.75,26.408333,8.462,62.071827,0.0,0.0,1.0
2024-12-01 13:00:00+00:00,10.8,9.4,201.0,449.0,0.4,26.508333,7.612,65.99823,0.0,0.0,1.0
2024-12-01 14:00:00+00:00,12.9,11.6,210.0,451.0,0.15,26.6,6.662,72.99144,0.0,0.0,1.0
2024-12-01 15:00:00+00:00,17.2,14.4,217.0,453.0,0.0,26.875,4.362,82.60974,0.0,0.0,1.0
2024-12-01 16:00:00+00:00,24.2,20.5,244.0,456.0,0.0,27.25,3.9620001,83.75096,0.0,0.0,0.0
2024-12-01 17:00:00+00:00,27.2,21.5,291.0,460.0,0.0,27.916664,4.0620003,84.36465,0.0,0.0,0.0
2024-12-01 18:00:00+00:00,30.3,25.5,296.0,463.0,0.0,28.366669,4.2120004,84.081154,0.0,0.0,0.0
2024-12-01 19:00:00+00:00,35.2,32.7,285.0,463.0,0.0,29.0,3.812,85.2466,0.0,0.0,0.0
2024-12-01 20:00:00+00:00,34.7,31.8,302.0,462.0,0.0,30.108337,2.462,89.50631,0.0,0.0,0.0
2024-12-01 21:00:00+00:00,31.7,29.3,282.0,461.0,0.0,31.09167,2.062,91.76074,0.0,0.0,0.0
2024-12-01 22:00:00+00:00,27.9,26.5,255.0,460.0,0.0,31.816666,2.562,91.464294,0.0,0.0,0.0
2024-12-01 23:00:00+00:00,24.1,21.1,224.0,459.0,0.0,32.566666,3.212,90.20963,0.0,0.0,0.0
2024-12-02 00:00:00+00:00,22.3,18.4,220.0,458.0,0.0,33.066666,2.112,92.09475,0.0,0.0,0.0
2024-12-02 01:00:00+00:00,21.9,18.7,213.0,458.0,0.0,33.458332,1.162,93.378845,0.0,0.0,0.0
2024-12-02 02:00:00+00:00,19.5,17.5,203.0,460.0,0.0,33.991665,0.612,96.10056,0.0,0.0,0.0
2024-12-02 03:00:00+00:00,18.0,15.6,189.0,461.0,0.0,34.50833,0.31199998,96.79159,0.0,0.0,0.0
2024-12-02 04:00:00+00:00,16.7,13.3,181.0,463.0,0.0,34.899998,-0.238,99.27573,0.0,0.0,0.0
2024-12-02 05:00:00+00:00,18.0,14.4,189.0,466.0,0.0,35.041668,-0.438,99.274536,0.0,0.0,0.0
2024-12-02 06:00:00+00:00,19.0,15.2,197.0,466.0,0.0,35.149998,-0.588,98.551956,0.0,0.0,0.0
2024-12-02 07:00:00+00:00,20.1,16.1,220.0,462.0,0.1,35.333332,-0.288,98.914894,0.0,0.0,1.0
2024-12-02 08:00:00+00:00,22.9,18.3,220.0,457.0,0.35,35.56667,0.86200005,96.80582,0.0,0.0,1.0
2024-12-02 09:00:00+00:00,20.6,17.7,214.0,452.0,0.7,35.966667,2.2619998,94.10868,0.0,0.0,1.0
2024-12-02 10:00:00+00:00,14.5,14.3,217.0,450.0,1.0,36.516666,4.262,86.21331,0.0,0.0,1.0
2024-12-02 11:00:00+00:00,12.3,11.5,212.0,448.0,1.05,36.825,5.862,76.8547,0.0,0.0,1.0
2024-12-02 12:00:00+00:00,13.5,11.3,213.0,448.0,0.8,37.008335,6.662,70.43191,0.0,0.0,1.0
2024-12-02 13:00:00+00:00,15.3,11.9,207.0,448.0,0.5,37.216667,6.262,71.62426,0.0,0.0,1.0
2024-12-02 14:00:00+00:00,16.7,13.6,213.0,450.0,0.15,37.425,4.5620003,85.329315,0.0,0.0,1.0
2024-12-02 15:00:00+00:00,21.1,17.4,237.0,452.0,0.0,37.591667,1.662,90.74553,0.0,0.0,1.0
2024-12-02 16:00:00+00:00,27.0,22.0,280.0,456.0,0.0,37.841663,0.31199998,94.016624,0.0,0.0,0.0
2024-12-02 17:00:00+00:00,34.6,29.2,333.0,461.0,0.0,37.966663,-0.538,96.064186,0.0,0.0,0.0
2024-12-02 18:00:00+00:00,39.5,35.1,357.0,464.0,0.0,38.608334,-1.088,96.75491,0.0,0.0,0.0
2024-12-02 19:00:00+00:00,41.9,37.6,409.0,464.0,0.0,39.408333,-1.588,96.74168,0.0,0.0,0.0
2024-12-02 20:00:00+00:00,42.5,38.3,368.0,463.0,0.0,39.81667,-1.7880001,95.316444,0.0,0.0,0.0
2024-12-02 21:00:00+00:00,39.9,38.4,346.0,462.0,0.0,40.716667,-1.7880001,93.91506,0.0,0.0,0.0
2024-12-02 22:00:00+00:00,36.4,34.9,330.0,462.0,0.0,42.23333,-1.9879999,93.55725,0.0,0.0,0.0
2024-12-02 23:00:00+00:00,32.3,30.6,301.0,463.0,0.0,43.63334,-1.888,92.87037,0.0,0.0,0.0
2024-12-03 00:00:00+00:00,29.5,26.5,268.0,463.0,0.0,45.216667,-1.938,92.52305,0.0,0.0,0.0
2024-12-03 01:00:00+00:00,24.9,22.3,251.0,462.0,0.0,46.566673,-2.138,92.51109,0.0,0.0,0.0
2024-12-03 02:00:00+00:00,23.8,20.6,241.0,461.0,0.0,47.166664,-2.288,93.89051,0.0,0.0,0.0
2024-12-03 03:00:00+00:00,22.9,20.5,232.0,461.0,0.0,47.683327,-2.538,95.99972,0.0,0.0,0.0
2024-12-03 04:00:00+00:00,22.4,21.3,232.0,464.0,0.0,48.5,-2.538,95.643196,0.0,0.0,0.0
2024-12-03 05:00:00+00:00,24.4,22.3,240.0,467.0,0.0,49.83332,-2.088,94.60039,0.0,0.0,0.0
2024-12-03 06:00:00+00:00,29.6,27.1,293.0,469.0,0.0,51.149994,-1.5380001,94.27523,0.0,0.0,0.0
2024-12-03 07:00:00+00:00,28.5,25.5,318.0,466.0,0.05,53.133324,-1.438,95.68195,0.0,0.0,1.0
2024-12-03 08:00:00+00:00,28.5,25.6,325.0,461.0,0.2,54.69999,-0.538,92.266396,0.0,0.0,1.0
2024-12-03 09:00:00+00:00,28.6,25.2,305.0,457.0,0.45,55.916656,0.812,85.22089,0.0,0.0,1.0
2024-12-03 10:00:00+00:00,26.5,23.0,283.0,455.0,0.75,57.166656,2.112,78.78748,0.0,0.0,1.0
2024-12-03 11:00:00+00:00,24.5,21.6,279.0,453.0,0.75,58.61667,2.912,80.35723,0.0,0.0,1.0
2024-12-03 12:00:00+00:00,22.4,19.8,259.0,453.0,0.55,60.06,3.462,80.43609,0.0,0.0,1.0
2024-12-03 13:00:00+00:00,25.1,20.8,273.0,454.0,0.25,60.34333,2.462,82.064766,0.0,0.0,1.0
2024-12-03 14:00:00+00:00,28.2,24.2,269.0,456.0,0.1,60.639996,2.112,84.74829,0.0,0.0,1.0
2024-12-03 15:00:00+00:00,33.4,28.2,286.0,459.0,0.0,60.99333,1.062,91.69583,0.0,0.0,1.0
2024-12-03 16:00:00+00:00,38.1,33.1,309.0,466.0,0.0,61.353333,0.662,93.352516,0.0,0.0,0.0
2024-12-03 17:00:00+00:00,42.1,38.4,354.0,474.0,0.0,61.72333,0.26200002,93.331345,0.0,0.0,0.0
2024-12-03 18:00:00+00:00,51.2,45.1,415.0,479.0,0.0,62.03,-0.68799996,93.28067,0.0,0.0,0.0
2024-12-03 19:00:00+00:00,54.1,49.3,470.0,478.0,0.0,62.363335,-0.838,92.58837,0.0,0.0,0.0
2024-12-03 20:00:00+00:00,53.2,48.1,456.0,475.0,0.0,62.753334,-1.138,91.88932,0.0,0.0,0.0
2024-12-03 21:00:00+00:00,50.0,47.0,434.0,471.0,0.0,63.08,-1.5380001,91.52346,0.0,0.0,0.0
2024-12-03 22:00:00+00:00,45.9,41.5,401.0,469.0,0.0,63.366665,-1.388,90.52132,0.0,0.0,0.0
2024-12-03 23:00:00+00:00,41.5,36.8,352.0,466.0,0.0,63.586662,-1.088,89.87593,0.0,0.0,0.0
2024-12-04 00:00:00+00:00,33.7,31.4,297.0,465.0,0.0,63.793335,-1.338,92.5588,0.0,0.0,0.0
2024-12-04 01:00:00+00:00,30.9,27.5,263.0,464.0,0.0,63.956665,0.31199998,96.79159,0.0,0.0,0.0
2024-12-04 02:00:00+00:00,27.5,24.1,245.0,465.0,0.0,64.130005,0.562,97.14929,0.0,0.0,0.0
2024-12-04 03:00:00+00:00,24.1,22.7,231.0,465.0,0.0,64.246666,0.21200001,98.204636,0.0,0.0,0.0
2024-12-04 04:00:00+00:00,22.2,19.9,227.0,467.0,0.0,64.32,-0.138,98.55728,0.0,0.0,0.0
2024-12-04 05:00:00+00:00,23.0,20.1,227.0,468.0,0.0,64.27333,-0.488,98.91311,0.0,0.0,0.0
2024-12-04 06:00:00+00:00,21.2,20.6,234.0,468.0,0.0,64.2,-0.588,99.273636,0.0,0.0,0.0
2024-12-04 07:00:00+00:00,20.8,19.3,249.0,463.0,0.05,63.98333,-0.037999988,99.27692,0.0,0.0,1.0
2024-12-04 08:00:00+00:00,22.4,19.0,256.0,456.0,0.2,63.776665,1.7119999,94.08293,0.0,0.0,1.0
2024-12-04 09:00:00+00:00,24.0,20.8,264.0,451.0,0.3,63.556667,3.062,88.28003,0.0,0.0,1.0
2024-12-04 10:00:00+00:00,25.5,22.6,248.0,448.0,0.45,63.409996,4.162,84.67834,0.0,0.0,1.0
2024-12-04 11:00:00+00:00,26.2,23.4,254.0,447.0,0.45,63.396664,4.5620003,83.22743,0.0,0.0,1.0
2024-12-04 12:00:00+00:00,26.0,23.2,243.0,447.0,0.25,63.456665,4.862,82.37968,0.0,0.0,1.0
2024-12-04 13:00:00+00:00,27.4,23.3,240.0,449.0,0.2,63.57,5.5620003,83.94269,0.0,0.0,1.0
2024-12-04 14:00:00+00:00,27.4,22.0,240.0,453.0,0.1,63.65333,5.262,86.31662,0.0,0.0,1.0
2024-12-04 15:00:00+00:00,26.9,21.2,283.0,457.0,0.0,63.579998,4.362,90.937546,0.1,0.0,1.0
2024-12-04 16:00:00+00:00,29.9,26.3,295.0,460.0,0.0,63.34667,3.912,91.87888,0.3,0.0,0.0
2024-12-04 17:00:00+00:00,31.3,23.2,359.0,463.0,0.0,63.12,3.212,97.209496,0.3,0.0,0.0
